Order,Superfamily,Family,subfamily,Tribe,Genus,species,animal,type,colony.size.data,sample.size,number.references,colony.size,Reference,colony.size.FG,Sample.Size.FG,CS.lit.search,SS.lit.search,Reference,SD,Min,Max,social.parasite,polyandry,eff.mating.freq,eff.mating.freq.MEAN.harmonic,eff.mating.freq.MEAN.arithmetic,polyandry.clean,polygyny,number.queens,number.queens.MEAN,polygyny.clean,lowrelated,lowrelated.clean,Type of data,Method of data collection,Reference,Notes on mating structure,Q.policing,W.policing,W.policing.clean,Worker.sons,Worker.sons.clean,Reference,Selfish policing,Reference,Caste1,Caste2,Caste3,physical.worker.castes.clean,physical.worker.castes.clean.Wilson,Notes,Reference,Q_W.polymorph,Reference,"Behav.castes (0-none, 1-age polethism, 2-behavioural)",Reference,Continuous.size.based.behavioural.castes (different sized workers do different things but size variation is continous with single peak),Reference,Polymorphic,animal,Voucher,Queen_HW_mean,SD,Sample_size,Reference,Notes,Raw_Data,Total_N_Studies,Dimorphic_castes,Voucher,Minor_mean,SD,Sample_size,Reference,Notes,Raw_Data,Total_N_Studies,Voucher,Worker_HW_mean,Sample_size,SD,Reference,Notes,Raw_Data,Min,Max,Total_N_Studies
Hymenoptera,Vespoidea,Formicidae,Formicinae,Oecophyllini,Oecophylla,longinoda,Oecophylla_longinoda,ant,"500000 n=1 + 480000 n=unknown - Burchill & Moreau, 2016 - (citing Beckers et al., 1989)",2,2,490000,"Holldobler&Wilson, 1990; Burchill & Moreau, 2016 - (citing Beckers et al., 1989)",2657.62,65,,,,,,,0,NA,,,,NA,"0 - Laskis & Tschinkel, 2009",,,0,0,0,c - descriptive,,"Hughes et al. 2008 - can't find reference; Laskis & Tschinkel, 2009 (citing Holldobler, 1977 needs to be checked)","Segundo et al., 2012 - (described as monogynous citing Holldobler & Wilson, 1983 needs to be checked)",,,,,,,,,2,2,2,2,2,,"Holldobler&Wilson, 1990",,,1,"Holldobler&Wilson, 1990",,,,Oecophylla_longinoda,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hymenoptera,Vespoidea,Formicidae,Formicinae,Oecophyllini,Oecophylla,smaragdina,Oecophylla_smaragdina,ant,"100000 n=1 - Fjerdingstad, 2006 + max = 500000 - Jaffe et al., 2012 (citing Schlüns et al., 2009) - preivously NA",1,1,500000,"Jaffe et al., 2012 - (Schluns et al., 2009)",3540.17,18,,,,,,,0,1 - was 0,"1.29 n=89 (arithmetic effective mating frequency per queen) - Schluns et al., 2009 + 1.32 (harmonic) n= 89 - Jaffe et al., 2012 - (Schluns et al., 2009)",1.32,1.29,0,1,"1.88 n=52 (however, population is polymorphic so this is an average) - Schluns et al., 2009 + 2.83 - Hughes et al., 2008",2.83,1,1,1,"Pamilo - Schluns et al., 2009 + Jaffe et al., 2012 - (Schluns et al., 2009); Effective queen number used - Schluns et al., 2009","DNA microsatellite - Schluns et al., 2009 + Jaffe et al., 2012 - (Schluns et al., 2009)","Hughes et al. 2008 - (citing Brown & Schmid-Hempel, 2003 + Schlüns & Crozier, 2006); Schlüns et al., 2009; Jaffe et al., 2012 - (Schluns et al., 2009)","Schluns et al., 2009 - (Variation between populations in queen number (proportion of colonies that were polygynous): 4/20 Java, 3/14 Queensland (2 or 3 queens for Java and Queensland per nest), 15/18 Northern territory (up to 5 queens per nest). On average, the queens were not related to each other. Usually monogynous, but mostly polygynous in Northern Australia. Effective queen numbers (corrected for sampling) = 1.88 (arithmetic overall), 1.1 (Java), 1.3 (Queensland), 3.2 (Northern). Microsatellite markers. N=52 colonies sampled from 3 different locations: 20 Java, 14 Queensland, 18 Northern. 16 workers per colony for genetic analysis of sociogenetic structure. Number of matings determined from sperm in spermatheca in addition to using worker genotypes. Pamilo method. Tested for reproductive skew between queens within colonies - significant skew in 3/22 polygynous colonies (but not in Northern colonies). Effective mating frequency (per queen) = 1.29 (arithmetic overall), 1.3 (Java), 1.5 (Queensland), 1.2 (Northern). Proportion of queens polyandrous: 13/18 (Queensland), 6/22 (Java), 15/49 (Northern). Kobs (per queen) = 1.54 (overall), 2.5 (Queensland), 1.3 (Java), 1.3 (Northern). Kobs range = 1-5. No relationship found between polyandry and polygyny.) Jaffe et al., 2012 - (Schluns et al., 2009 - Kobs = 1.7, effective mating frequency = 1.32 n=89. Pamilo method. Mean queen number = 1.87)",,,,,,,,,2,2,2,2,2,"Kamhi et al., 2017 - (Minor and major workers); Sheeja et al., 2018 - (Major and minor workers described. Highly polymorphic.)","Holldobler&Wilson, 1990; Kamhi et al., 2017; Sheeja et al., 2018",,,1,"Holldobler&Wilson, 1990",,,,Oecophylla_smaragdina,CASENT0173644,2.914,,1,AntWeb,,2.914,1,1,"ANTWEB1008559, CASENT0070232, CASENT0281138, CASENT0740798",1.29075,0.156227132,4,AntWeb,,"1.423, 1.377, 1.071, 1.292",1,"ANTWEB1008559, CASENT0070232, CASENT0106113, CASENT0173646, CASENT0173647, CASENT0173648, CASENT0281137, CASENT0281138, CASENT0740798, CASENT0919874",1.4617,10,0.178796004,AntWeb,,"1.423, 1.377, 1.515, 1.672, 1.5, 1.606, 1.578, 1.071, 1.292, 1.583",1.071,1.672,1
Hymenoptera,Vespoidea,Formicidae,Formicinae,Plagiolepidini,Brachymyrmex,depilis,Brachymyrmex_depilis,ant,22 n=1 + 200 n=1 - was 110,2,2,111,"Geraghty et al., 2007; King & Porter, 2007",200,1,,,,,,,0,1,,,,1,0,"1 - Hughes et al., 2008",1,0,1,1,,,Hughes et al. 2008,,,,,,,,,,1,,,1,1,"Oster & Wilson, 1978 + Blanchard & Moreau, 2017 - (Conflicting)",,,,,,,,,Brachymyrmex_depilis,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hymenoptera,Vespoidea,Formicidae,Formicinae,Plagiolepidini,Brachymyrmex,giardi,Brachymyrmex_giardi,ant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,,,"Snelling & Hunt, 1975 - (Dimorphic, with clearly defined minor and major workers. Majors often have the gaster greatly distended with stored food.)","Snelling & Hunt, 1975",,,,,,,,Brachymyrmex_giardi,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hymenoptera,Vespoidea,Formicidae,Formicinae,Plagiolepidini,Brachymyrmex,heeri,Brachymyrmex_heeri,ant,,,,,,,,,,,,,,0,NA,,,,NA,1,,,1,1,,,,,,,,,,,,,,,,,1,1,"Oster & Wilson, 1978 + Blanchard & Moreau, 2017 - (Conflicting)",,,,,,,,,Brachymyrmex_heeri,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hymenoptera,Vespoidea,Formicidae,Formicinae,Plagiolepidini,Brachymyrmex,micromegas,Brachymyrmex_micromegas,ant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,,,"Ortiz-Sepulveda et al., 2019 - (Dimorphic description with soldier caste.); Ortiz-Sepulveda, 2012 - (Clearly defined major workers.)","Ortiz-Sepulveda et al., 2019; Ortiz-Sepulveda, 2012",,,,,,,,Brachymyrmex_micromegas,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hymenoptera,Vespoidea,Formicidae,Formicinae,Plagiolepidini,Brachymyrmex,patagonicus,Brachymyrmex_patagonicus,ant,"100s-1000s - Keefer, 2016",1,1,550,"Keefer, 2016",,,,,"Keefer, 2016",,,,,1,1.79 (type of mean unknown),1.79,1.79,,1,,,,1,,No specific data on number of queens per colony.,DNA Microsatellite markers,"Eyer et al., 2020","Queen number by field observation then genetically confirmed. For monogyne colonies, queen mating frequency determined by mother-offspring analyses infering the number of males and their genotypes from the worker's genotype. Single queen found in 19/50 nests sampled and then genetically confirmed. 21/50 no queen, but genetics showed single queen previously. 10/50 were polygyne 20% confirmed only by the genetic analysis and not observation. 22/40 of the monogyne queens were singly mated - 11 queens with 2 males, 7 with 3, and one queen with 4 males. A high and significant reproductive bias was found in queens. Relatedness still quite high in polygynous colonies - lower effective queen number",,,,,,,,,1,1,1,,,"Snelling & Hunt, 1975 - (Reported as Brachymyrmex_laevis which is a synonym of Brachymyrmex_patagonicus. Reports that majors are 'apparently not produced.')","Snelling & Hunt, 1975",,,,,,,,Brachymyrmex_patagonicus,"CASENT0179497, CASENT0923084",0.7215,0.065760931,2,AntWeb,,"0.768, 0.675",1,,,,,,,,,,"CASENT0173480, CASENT0249945, CASENT0249951, CASENT0915732, CASENT0915986, CASENT0915987, CASENT0915988, CASENT0915989, FOCOL2903",0.437777778,9,0.038677441,AntWeb,,"0.485, 0.398, 0.48, 0.483, 0.393, 0.414, 0.42, 0.407, 0.46",0.393,0.485,1
Hymenoptera,Vespoidea,Formicidae,Formicinae,Plagiolepidini,Brachymyrmex,pictusbalboae,Brachymyrmex_pictusbalboae,ant,,,,,,,,,,,,,,0,NA,,,,NA,1,,,1,1,,,,,,,,,,,,,,,,,1,1,"Oster & Wilson, 1978 + Blanchard & Moreau, 2017 - (Conflicting)",,,,,,,,,Brachymyrmex_pictusbalboae,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hymenoptera,Vespoidea,Formicidae,Formicinae,Plagiolepidini,Brachymyrmex,pilipes,Brachymyrmex_pilipes,ant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,,,"Ortiz-Sepulveda et al., 2019 - (Dimorphic description with major caste.); Ortiz-Sepulveda, 2012 - (Clearly defined major workers.)","Ortiz-Sepulveda et al., 2019; Ortiz-Sepulveda, 2012",,,,,,,,Brachymyrmex_pilipes,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hymenoptera,Vespoidea,Formicidae,Formicinae,Plagiolepidini,Brachymyrmex,sp.,Brachymyrmex_sp.,ant,200 n=1,1,1,200,"King & Porter, 2007",,,,,,,,,0,NA,,,,NA,NA,,,NA,,,,,,,,,,,,,,,,,,1,1,"Oster & Wilson, 1978 + Blanchard & Moreau, 2017 - (Conflicting)","Wilson, 1978",,,,,,,,Brachymyrmex_sp.,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hymenoptera,Vespoidea,Formicidae,Formicinae,Plagiolepidini,Brachymyrmex,sp.1,Brachymyrmex_sp.1,ant,"125 n=unknown - Burchill & Moreau, 2016 - (citing Kaspari & Vargo)",,1,125,"Burchill & Moreau, 2016 - (citing Kaspari & Vargo, 1995)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brachymyrmex_sp.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hymenoptera,Vespoidea,Formicidae,Formicinae,Plagiolepidini,Brachymyrmex,spnov,Brachymyrmex_spnov,ant,,,,,,,,,,,,,,0,NA,,,,NA,NA,,,NA,,,,,,,,,,,,,,,,,,1,1,"Oster & Wilson, 1978 + Blanchard & Moreau, 2017 - (Conflicting)","Wilson, 1978",,,,,,,,Brachymyrmex_spnov,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hymenoptera,Vespoidea,Formicidae,Formicinae,Plagiolepidini,Brachymyrmex,spnrobscurior,Brachymyrmex_spnrobscurior,ant,,,,,,,,,,,,,,0,NA,,,,NA,NA,,,NA,,,,,,,,,,,,,,,,,,1,1,"Oster & Wilson, 1978 + Blanchard & Moreau, 2017 - (Conflicting)","Wilson, 1978",,,,,,,,Brachymyrmex_spnrobscurior,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hymenoptera,Vespoidea,Formicidae,Formicinae,Plagiolepidini,Paratrechina,arenivaga,Paratrechina_arenivaga,ant,100 n=1,1,1,100,"King & Porter, 2007",,,,,,,,,0,NA,,,,NA,0,,,0,0,,,,,,,,,,,,,,1,1,1,1,1,,"Oster & Wilson, 1978",,,,,,,,Paratrechina_arenivaga,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hymenoptera,Vespoidea,Formicidae,Formicinae,Plagiolepidini,Paratrechina,concinna,Paratrechina_concinna,ant,100 n=1,1,1,100,"King & Porter, 2007",100,1,,,,,,,0,NA,,,,NA,NA,,,NA,,,,,,,,,,,,,,,1,1,1,1,1,,"Oster & Wilson, 1978",,,,,,,,Paratrechina_concinna,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hymenoptera,Vespoidea,Formicidae,Formicinae,Lasiini,Nylanderia - synonymous with Paratrechina_flavipes,flavipes,Nylanderia_flavipes,ant,"100 n=NA - Ichinose, 1986 (citing Tsuneki, 1960) + 200-1000 n=NA - Hosaka et al., 2019 (citing Terayama et al., 2014) + Several hundreds - Masuko, 2010 (Masuko, unpublished data, 1985) + Max 2000 - Masuko, 2010 (Ichinose, personal communication, 2009) - was 890",2,2,350,"Ichinose, 1986 (citing Tsuneki, 1960); Hosaka et al., 2019 (citing Terayama et al., 2014)",,,,,"Ichinose, 1986 (citing Tsuneki, 1960); Hosaka et al., 2019 (citing Terayama et al., 2014)",,,,0,0,"1 - Hughes et al., 2008",1,1,0,0,"1 - Hughes et al., 2008",1,0,0,0,,,"Hughes et al. 2008 - (citing Ichinose, 1994)",,,,,,,,,,1,1,1,1,1,,"Oster & Wilson, 1978",,,,,,,,Nylanderia_flavipes,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hymenoptera,Vespoidea,Formicidae,Formicinae,Plagiolepidini,Paratrechina,ha,Paratrechina_ha,ant,,,,,,,,,,,,,,0,NA,,,,NA,NA,,,NA,,,,,,,,,,,,,,,1,1,1,1,1,,"Oster & Wilson, 1978",,,,,,,,Paratrechina_ha,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hymenoptera,Vespoidea,Formicidae,Formicinae,Plagiolepidini,Paratrechina,longicornis,Paratrechina_longicornis,ant,2000,1,1,2000,"Holldobler&Wilson, 1990; Burchill & Moreau, 2016 - (citing Wilson, 1959)",,,,,,,,,0,NA,,,,NA,1,,,1,1,1,,,Hughes et al. 2008,,,,,,,,,,1,1,1,1,1,,"Oster & Wilson, 1978",,,,,,,,Paratrechina_longicornis,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hymenoptera,Vespoidea,Formicidae,Formicinae,Plagiolepidini,Nylanderia - synonymous with Paratrechina_parvula,parvula,Nylanderia_parvula,ant,100 n=1,1,1,100,"King & Porter, 2007",100,1,,,,,,,0,NA,,,,NA,0,,,0,0,0,,,Hughes et al. 2008,,,,,,,,,,1,1,1,1,1,,"Oster & Wilson, 1978",,,,,,,,Nylanderia_parvula,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hymenoptera,Vespoidea,Formicidae,Formicinae,Plagiolepidini,Nylanderia - synonymous with Paratrechina_phantasma,phantasma,Nylanderia_phantasma,ant,100 n=1,1,1,100,"King & Porter, 2007",100,1,,,,,,,0,NA,,,,NA,NA,,,NA,,,,,,,,,,,,,,,1,1,1,1,1,,"Oster & Wilson, 1978",,,,,,,,Nylanderia_phantasma,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hymenoptera,Vespoidea,Formicidae,Formicinae,Plagiolepidini,Paratrechina,pubens,Paratrechina_pubens,ant,,,,,,,,,,,,,,0,NA,,,,NA,1,,,1,1,,,,,,,,,,,,,,1,1,1,1,1,,"Oster & Wilson, 1978",,,,,,,,Paratrechina_pubens,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hymenoptera,Vespoidea,Formicidae,Formicinae,Plagiolepidini,Paratrechina,sp10,Paratrechina_sp10,ant,200 n=1,1,1,200,"Holldobler&Wilson, 1990; Burchill & Moreau, 2016 - (citing Kaspari & Vargo, 1995)",,,,,,,,,0,NA,,,,NA,NA,,,NA,,,,,,,,,,,,,,,1,1,1,1,1,,"Oster & Wilson, 1978",,,,,,,,Paratrechina_sp10,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hymenoptera,Vespoidea,Formicidae,Formicinae,Plagiolepidini,Paratrechina,sp11,Paratrechina_sp11,ant,150 n=1,1,1,150,"Holldobler&Wilson, 1990; Burchill & Moreau, 2016 - (citing Wilson, 1959)",,,,,,,,,0,NA,,,,NA,NA,,,NA,,,,,,,,,,,,,,,1,1,1,1,1,,"Oster & Wilson, 1978",,,,,,,,Paratrechina_sp11,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hymenoptera,Vespoidea,Formicidae,Formicinae,Plagiolepidini,Paratrechina,vividula,Paratrechina_vividula,ant,,,,,,,,,,,,,,0,NA,,,,NA,0,,,0,0,,,,,,,,,,,,,,1,1,1,1,1,,"Oster & Wilson, 1978",,,,,,,,Paratrechina_vividula,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hymenoptera,Vespoidea,Formicidae,Formicinae,Plagiolepidini,Nylanderia - synonymous with Paratrechina_wojciki,wojciki,Nylanderia_wojciki,ant,100 n=1,1,1,100,"King & Porter, 2007",100,1,,,,,,,0,NA,,,,NA,NA,,,NA,,,,,,,,,,,,,,,1,1,1,1,1,,"Oster & Wilson, 1978",,,,,,,,Nylanderia_wojciki,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hymenoptera,Vespoidea,Formicidae,Formicinae,Plagiolepidini,Petalomyrmex,phylax,Petalomyrmex_phylax,ant,"2978 n=90 - Debout et al., 2009",90,1,2978,"Debout et al., 2009",,,2978,90,"Debout et al., 2009",1000,10000,,,,,,,,1,,,,1,,c - descriptive,,"McGlynn, 2010 (citing Dalecky et al., 2005 needs to be checked)",,,,,,,,,,,,,,,,,,,,,,,,Petalomyrmex_phylax,,,,,,,,,,,,,,,,,,,0.527,9,0.021,AntWeb,,"0.538, 0.529, 0.547, 0.503, 0.568, 0.508, 0.507, 0.518, 0.522",,,1
Hymenoptera,Vespoidea,Formicidae,Formicinae,Plagiolepidini,Plagiolepis,alluaudi,Plagiolepis_alluaudi,ant,,,,,,,,,,,,,,0,NA,,,,NA,1,,,1,1,,,,,,,,,,,,,,,,,1,1,"Oster & Wilson, 1978 + Blanchard & Moreau, 2017 - (Conflicting)",,,,,,,,,Plagiolepis_alluaudi,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hymenoptera,Vespoidea,Formicidae,Formicinae,Plagiolepidini,Plagiolepis,pygmaea,Plagiolepis_pygmaea,ant,"800 + 2600 n=unknown - Jaffe et al., 2012 (couldn't find estimate in the references)",2,2,1700,"Globalants.org; Jaffe et al., 2012 - (citing Trontti et al., 2005; Trontti et al., 2007)",,,,,,,,,0,2,"1.9 - Trontti et al., 2007 (needs to be checked); 2.37 n=18 (type of mean unknown) - Thurin et al., 2011 (citing Trontti et al., 2007 as well); 2.37 (harmonic) n=18 - Jaffe et al., 2012 (citing Trontti et al., 2007) + 2.37 - Hughes et al., 2008",2.37,,2,"1 - Thurin & Aron, 2011; Thurin et al., 2011 (citing Passera, 1969)","23.6 n=200 + 23.6 - Hughes et al., 2008",23.6,1,1,1,"Nielsen - Jaffe et al., 2012 - (citing Trontti et al., 2005; Trontti et al., 2007)","DNA Microsatellite - Trontti et al., 2007 + Jaffe et al., 2012 - (citing Trontti et al., 2005; Trontti et al., 2007)","Hughes et al. 2008 - (Trontti et al., 2007); Trontti et al., 2007 (needs to be checked); Jaffe et al., 2012 - (citing Trontti et al., 2005; Trontti et al., 2007)","Thurin & Aron, 2011 - (citing Trontti et al., 2007 - Obligate polyandrous, more than 80% >2 mates, Kobs=2.89 range 1-6, effective mating frequency = 1.93 (don't know if arithmetic or harmonic). Host and parasite are polygynous.) Thurin et al., 2011 - (Citing Trontti et al., 2007: 224 offspring genotyped from N=18 queens, mean absolute mating frequency = 2.89 range 1-6, effective mating frequency = 2.37 range 1-3.9. Mean number of queens per colony (harmonic, individual colony estimates not provided) = citing Passera, 1969: 23.6 range 15-200 n=200 pygmaea). Jaffe et al., 2012 - (citing Trontti et al., 2005; Trontti et al., 2007 - Kobs = 2.89, effective mating frequency = 2.37 (harmonic) n=18. Nielsen method. Mean number of queens = 23.6.)",,,,,,,,,1,1,1,1,1,"Frumhoff & Ward, 1992 - (Class as monomorphic.)","Frumhoff & Ward, 1992",,,,,,,,Plagiolepis_pygmaea,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hymenoptera,Vespoidea,Formicidae,Formicinae,Plagiolepidini,Plagiolepis,schmitzii,Plagiolepis_schmitzii,ant,,,,,,,,,,,,,,0,2,2.62 n=12 (type of mean unknown),2.62,2.62,NA,1,1.9 n=60,1.9,1,1,1,"Nielsen method - Thurin et al., 2011; did not determine whether each queen was reproducing in the nest for measure of polygyny",DNA Microsatellite,"Hughes et al. 2008 - can't find reference; Thurin et al., 2011","Thurin et al., 2011 - (N=26 colonies tourica, N=60 colonies schmitzii, N=66 colonies maura. DNA microsatellite. Created experimental nests containing a single queen (N=145 total, 10 tourica, 73 schmizii, 62 maura). Overall manged to colledt 862 offspring from 34 experimental nests (270 taurica 20-43 per queen 10 nests, 304 schmitzii 10-52 per queen 12 nests, 288 maura 24 per queen 12 nests). Nielsen method. Colony queen number determined from field observation only (N=26 taurica, N=60 schmitzii, N=66 maura). Polyandry in all 3 species detected. Mean absolute mating frequency = 4.9 range 3-11 taura, 3.34 range 1-14 schmitzii, 1.14 range 1-2 maura. Mean effective mating frequency (probably arithmetic, doesn't say, nor are individual colony estimates given) = 2.91 range 1.8-7 taura, 2.62 range 1-11.2 schmitzii, 1.10 range 1-1.8 maura. Citing Trontti et al., 2007: 224 offspring genotyped from N=18 queens, mean absolute mating frequency = 2.89 range 1-6, effective mating frequency = 2.37 range 1-3.9. Mean number of queens per colony (harmonic, individual colony estimates not provided) = 1.38 range 1-5 n=26 taurica, 1.9 range 1-28 n=60 schmitzii, 1.2 rnage 1-10 n=66 maura, (citing Passera, 1969: 23.6 range 15-200 n=200 pygmaea). All 3 species had high levels of inbreeding which reduces the effect of polyandry and their mates were related. Colony relatedness remained high (>0.5). All 3 more than 50% were polyandrous, more than 90% for taurica and schmitzii.)",,,,,,,,,,,,1,1,"Oster & Wilson, 1978 + Blanchard & Moreau, 2017 - (Conflicting)",,,,,,,,,Plagiolepis_schmitzii,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hymenoptera,Vespoidea,Formicidae,Formicinae,Plagiolepidini,Plagiolepis,taurica,Plagiolepis_taurica,ant,,,,,,,,,,,,,,0,2,2.91 n=10 (type of mean unknown),2.91,2.91,NA,1,1.38 n=26,1.38,1,1,,"Nielsen method - Thurin et al., 2011; did not determine whether each queen was reproducing in the nest for measure of polygyny",DNA Microsatellite,"Thurin et al., 2011","Thurin et al., 2011 - (N=26 colonies tourica, N=60 colonies schmitzii, N=66 colonies maura. DNA microsatellite. Created experimental nests containing a single queen (N=145 total, 10 tourica, 73 schmizii, 62 maura). Overall manged to colledt 862 offspring from 34 experimental nests (270 taurica 20-43 per queen 10 nests, 304 schmitzii 10-52 per queen 12 nests, 288 maura 24 per queen 12 nests). Nielsen method. Colony queen number determined from field observation only (N=26 taurica, N=60 schmitzii, N=66 maura). Polyandry in all 3 species detected. Mean absolute mating frequency = 4.9 range 3-11 taura, 3.34 range 1-14 schmitzii, 1.14 range 1-2 maura. Mean effective mating frequency (probably arithmetic, doesn't say, nor are individual colony estimates given) = 2.91 range 1.8-7 taura, 2.62 range 1-11.2 schmitzii, 1.10 range 1-1.8 maura. Citing Trontti et al., 2007: 224 offspring genotyped from N=18 queens, mean absolute mating frequency = 2.89 range 1-6, effective mating frequency = 2.37 range 1-3.9. Mean number of queens per colony (harmonic, individual colony estimates not provided) = 1.38 range 1-5 n=26 taurica, 1.9 range 1-28 n=60 schmitzii, 1.2 rnage 1-10 n=66 maura, (citing Passera, 1969: 23.6 range 15-200 n=200 pygmaea). All 3 species had high levels of inbreeding which reduces the effect of polyandry and their mates were related. Colony relatedness remained high (>0.5). All 3 more than 50% were polyandrous, more than 90% for taurica and schmitzii.)",,,,,,,,,,,,1,1,"Oster & Wilson, 1978 + Blanchard & Moreau, 2017 - (Conflicting)","Wilson, 1978",,,,,,,,Plagiolepis_taurica,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hymenoptera,Vespoidea,Formicidae,Formicinae,Plagiolepidini,Plagiolepis,xene,Plagiolepis_xene,ant,,,,,,,,,,,,,,"1 - Thurin & Aron, 2011",1,"1.3 (harmonic) 1.61 (arithmetic) n=15 - Thurin & Aron, 2011",1.3,1.61,,"1 - Thurin & Aron, 2011",,,,1,,"Nielsen method - Thurin & Aron, 2011",DNA Microsatellite,"Thurin & Aron, 2011","Thurin & Aron, 2011 - (N=31 parasitised colonies collected, only 21 queens from N=15 colonies produced enough female offspring to test the mating frequency. DNA microsatellite. Nielsen method. 52% queens polyandrous (11) range 1-4 mates, mean = 1.62, mean effective mating frequency = 1.3 (harmonic), 1.61 (arithmetic), 2.55 (corrected). Likely an underestimate.)",,,,,,,,,,,,,,"Oster & Wilson, 1978 + Blanchard & Moreau, 2017 - (Conflicting)",,,,,,,,,Plagiolepis_xene,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hymenoptera,Vespoidea,Formicidae,Formicinae,Plagiolepidini,Plagiolepis - not present as valid taxon on antcat,maura,Plagiolepis_maura,ant,,,,,,,,,,,,,,,1,1.1 n=12 (type of mean unknown),1.1,1.1,,1,1.2 n=66,1.2,,1,,"Nielsen method - Thurin et al., 2011; did not determine whether each queen was reproducing in the nest for measure of polygyny",DNA Microsatellite,"Thurin et al., 2011","Thurin et al., 2011 - (N=26 colonies tourica, N=60 colonies schmitzii, N=66 colonies maura. DNA microsatellite. Created experimental nests containing a single queen (N=145 total, 10 tourica, 73 schmizii, 62 maura). Overall manged to collect 862 offspring from 34 experimental nests (270 taurica 20-43 per queen 10 nests, 304 schmitzii 10-52 per queen 12 nests, 288 maura 24 per queen 12 nests). Nielsen method. Colony queen number determined from field observation only (N=26 taurica, N=60 schmitzii, N=66 maura). Polyandry in all 3 species detected. Mean absolute mating frequency = 4.9 range 3-11 taura, 3.34 range 1-14 schmitzii, 1.14 range 1-2 maura. Mean effective mating frequency (probably arithmetic, doesn't say, nor are individual colony estimates given) = 2.91 range 1.8-7 taura, 2.62 range 1-11.2 schmitzii, 1.10 range 1-1.8 maura. Citing Trontti et al., 2007: 224 offspring genotyped from N=18 queens, mean absolute mating frequency = 2.89 range 1-6, effective mating frequency = 2.37 range 1-3.9. Mean number of queens per colony (harmonic, individual colony estimates not provided) = 1.38 range 1-5 n=26 taurica, 1.9 range 1-28 n=60 schmitzii, 1.2 rnage 1-10 n=66 maura, (citing Passera, 1969: 23.6 range 15-200 n=200 pygmaea). All 3 species had high levels of inbreeding which reduces the effect of polyandry and their mates were related. Colony relatedness remained high (>0.5). All 3 more than 50% were polyandrous, more than 90% for taurica and schmitzii.)",,,,,,,,,,,,,,"Oster & Wilson, 1978 + Blanchard & Moreau, 2017 - (Conflicting)",,,,,,,,,Plagiolepis_maura,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hymenoptera,Vespoidea,Formicidae,Formicinae,Plagiolepidini,Prenolepis,imparis,Prenolepis_imparis,ant,"1582 n=11 range 48-2208 + 5157 n=10 range14-10300 + 1600 n=unknown - Burchill & Moreau, 2016 - (citing Lynch et al., 1980 - citing Talbot, 1943a) + 3370 n=21 - Burchill & Moreau, 2016 - (citing Kaspari & Vargo, 1995) - was 527.48",43,4,3287.02,"Holldobler&Wilson, 1990; Burchill & Moreau, 2016 - (citing Lynch et al., 1980 + Kaspari & Vargo, 1995) - was Geraghty et al., 2007",,,,,,,,,0,1,,,,1,1,"4.14 - Hughes et al., 2008",4.14,1,1,1,,,Hughes et al. 2008,,,,,,,,,,1,1,1,1,1,"Wilson, 1953 - (Monomorphic.); Repletes present","Wilson, 1953",,,,,,,,Prenolepis_imparis,,,,,,,,,,,,,,,,,,,,,,,,,,,
